sequencia;objeto;tipo_obj;fundo;iluminacao;transformacao;responsavel;arquivo
1;alicate;c;branco;outdoor dia;normalized cinza;Ciro;3542.jpg
1;alicate;c;branco;outdoor dia;normalized cinza;Ciro;3543.jpg
1;alicate;c;branco;outdoor dia;normalized cinza;Ciro;3544.jpg
2;alicate;c;branco;outdoor dia;normalized cinza;Ciro;3545.jpg
2;alicate;c;branco;outdoor dia;normalized cinza;Ciro;3546.jpg
2;alicate;c;branco;outdoor dia;normalized cinza;Ciro;3547.jpg
2;alicate;c;branco;outdoor dia;normalized cinza;Ciro;3548.jpg
3;alicate;c;branco;outdoor dia;normalized cinza;Ciro;3549.jpg
3;alicate;c;branco;outdoor dia;normalized cinza;Ciro;3550.jpg
3;alicate;c;branco;outdoor dia;normalized cinza;Ciro;3551.jpg
3;alicate;c;branco;outdoor dia;normalized cinza;Ciro;3552.jpg
1;chave;c;branco;outdoor dia;normalized cinza;Ciro;3553.jpg
1;chave;c;branco;outdoor dia;normalized cinza;Ciro;3554.jpg
1;chave;c;branco;outdoor dia;normalized cinza;Ciro;3555.jpg
1;chave;c;branco;outdoor dia;normalized cinza;Ciro;3556.jpg
2;chave;c;branco;outdoor dia;normalized cinza;Ciro;3557.jpg
2;chave;c;branco;outdoor dia;normalized cinza;Ciro;3558.jpg
2;chave;c;branco;outdoor dia;normalized cinza;Ciro;3559.jpg
2;chave;c;branco;outdoor dia;normalized cinza;Ciro;3560.jpg
3;chave;c;branco;outdoor dia;normalized cinza;Ciro;3561.jpg
3;chave;c;branco;outdoor dia;normalized cinza;Ciro;3562.jpg
3;chave;c;branco;outdoor dia;normalized cinza;Ciro;3563.jpg
3;chave;c;branco;outdoor dia;normalized cinza;Ciro;3564.jpg
1;caneta;c;branco;outdoor dia;normalized cinza;Ciro;3565.jpg
1;caneta;c;branco;outdoor dia;normalized cinza;Ciro;3566.jpg
1;caneta;c;branco;outdoor dia;normalized cinza;Ciro;3567.jpg
1;caneta;c;branco;outdoor dia;normalized cinza;Ciro;3568.jpg
2;caneta;c;branco;outdoor dia;normalized cinza;Ciro;3569.jpg
2;caneta;c;branco;outdoor dia;normalized cinza;Ciro;3570.jpg
2;caneta;c;branco;outdoor dia;normalized cinza;Ciro;3571.jpg
2;caneta;c;branco;outdoor dia;normalized cinza;Ciro;3572.jpg
3;caneta;c;branco;outdoor dia;normalized cinza;Ciro;3573.jpg
3;caneta;c;branco;outdoor dia;normalized cinza;Ciro;3574.jpg
3;caneta;c;branco;outdoor dia;normalized cinza;Ciro;3575.jpg
3;caneta;c;branco;outdoor dia;normalized cinza;Ciro;3576.jpg
1;livro;c;branco;outdoor dia;normalized cinza;Ciro;3577.jpg
1;livro;c;branco;outdoor dia;normalized cinza;Ciro;3578.jpg
1;livro;c;branco;outdoor dia;normalized cinza;Ciro;3579.jpg
1;livro;c;branco;outdoor dia;normalized cinza;Ciro;3580.jpg
2;livro;c;branco;outdoor dia;normalized cinza;Ciro;3581.jpg
2;livro;c;branco;outdoor dia;normalized cinza;Ciro;3582.jpg
2;livro;c;branco;outdoor dia;normalized cinza;Ciro;3583.jpg
2;livro;c;branco;outdoor dia;normalized cinza;Ciro;3584.jpg
3;livro;c;branco;outdoor dia;normalized cinza;Ciro;3585.jpg
3;livro;c;branco;outdoor dia;normalized cinza;Ciro;3586.jpg
3;livro;c;branco;outdoor dia;normalized cinza;Ciro;3587.jpg
3;livro;c;branco;outdoor dia;normalized cinza;Ciro;3588.jpg
1;caderno;c;branco;outdoor dia;normalized cinza;Ciro;3589.jpg
1;caderno;c;branco;outdoor dia;normalized cinza;Ciro;3590.jpg
1;caderno;c;branco;outdoor dia;normalized cinza;Ciro;3591.jpg
1;caderno;c;branco;outdoor dia;normalized cinza;Ciro;3592.jpg
2;caderno;c;branco;outdoor dia;normalized cinza;Ciro;3593.jpg
2;caderno;c;branco;outdoor dia;normalized cinza;Ciro;3594.jpg
2;caderno;c;branco;outdoor dia;normalized cinza;Ciro;3595.jpg
2;caderno;c;branco;outdoor dia;normalized cinza;Ciro;3596.jpg
3;caderno;c;branco;outdoor dia;normalized cinza;Ciro;3597.jpg
3;caderno;c;branco;outdoor dia;normalized cinza;Ciro;3598.jpg
3;caderno;c;branco;outdoor dia;normalized cinza;Ciro;3599.jpg
3;caderno;c;branco;outdoor dia;normalized cinza;Ciro;3600.jpg
1;garfo;a;mickey;outdoor dia;normalized cinza;Josilton;3601.jpg
1;garfo;a;mickey;outdoor dia;normalized cinza;Josilton;3602.jpg
1;garfo;a;mickey;outdoor dia;normalized cinza;Josilton;3603.jpg
1;garfo;a;mickey;outdoor dia;normalized cinza;Josilton;3604.jpg
2;garfo;a;mickey;outdoor dia;normalized cinza;Josilton;3605.jpg
2;garfo;a;mickey;outdoor dia;normalized cinza;Josilton;3606.jpg
2;garfo;a;mickey;outdoor dia;normalized cinza;Josilton;3607.jpg
2;garfo;a;mickey;outdoor dia;normalized cinza;Josilton;3608.jpg
3;garfo;a;mickey;outdoor dia;normalized cinza;Josilton;3609.jpg
3;garfo;a;mickey;outdoor dia;normalized cinza;Josilton;3610.jpg
3;garfo;a;mickey;outdoor dia;normalized cinza;Josilton;3611.jpg
3;garfo;a;mickey;outdoor dia;normalized cinza;Josilton;3612.jpg
1;faca;a;mickey;outdoor dia;normalized cinza;Josilton;3613.jpg
1;faca;a;mickey;outdoor dia;normalized cinza;Josilton;3614.jpg
1;faca;a;mickey;outdoor dia;normalized cinza;Josilton;3615.jpg
1;faca;a;mickey;outdoor dia;normalized cinza;Josilton;3616.jpg
2;faca;a;mickey;outdoor dia;normalized cinza;Josilton;3617.jpg
2;faca;a;mickey;outdoor dia;normalized cinza;Josilton;3618.jpg
2;faca;a;mickey;outdoor dia;normalized cinza;Josilton;3619.jpg
2;faca;a;mickey;outdoor dia;normalized cinza;Josilton;3620.jpg
3;faca;a;mickey;outdoor dia;normalized cinza;Josilton;3621.jpg
3;faca;a;mickey;outdoor dia;normalized cinza;Josilton;3622.jpg
3;faca;a;mickey;outdoor dia;normalized cinza;Josilton;3623.jpg
3;faca;a;mickey;outdoor dia;normalized cinza;Josilton;3624.jpg
1;colher;a;mickey;outdoor dia;normalized cinza;Josilton;3625.jpg
1;colher;a;mickey;outdoor dia;normalized cinza;Josilton;3626.jpg
1;colher;a;mickey;outdoor dia;normalized cinza;Josilton;3627.jpg
1;colher;a;mickey;outdoor dia;normalized cinza;Josilton;3628.jpg
2;colher;a;mickey;outdoor dia;normalized cinza;Josilton;3629.jpg
2;colher;a;mickey;outdoor dia;normalized cinza;Josilton;3630.jpg
2;colher;a;mickey;outdoor dia;normalized cinza;Josilton;3631.jpg
2;colher;a;mickey;outdoor dia;normalized cinza;Josilton;3632.jpg
3;colher;a;mickey;outdoor dia;normalized cinza;Josilton;3633.jpg
3;colher;a;mickey;outdoor dia;normalized cinza;Josilton;3634.jpg
3;colher;a;mickey;outdoor dia;normalized cinza;Josilton;3635.jpg
3;colher;a;mickey;outdoor dia;normalized cinza;Josilton;3636.jpg
1;copo;a;mickey;outdoor dia;normalized cinza;Josilton;3637.jpg
1;copo;a;mickey;outdoor dia;normalized cinza;Josilton;3638.jpg
1;copo;a;mickey;outdoor dia;normalized cinza;Josilton;3639.jpg
1;copo;a;mickey;outdoor dia;normalized cinza;Josilton;3640.jpg
2;copo;a;mickey;outdoor dia;normalized cinza;Josilton;3641.jpg
2;copo;a;mickey;outdoor dia;normalized cinza;Josilton;3642.jpg
2;copo;a;mickey;outdoor dia;normalized cinza;Josilton;3643.jpg
2;copo;a;mickey;outdoor dia;normalized cinza;Josilton;3644.jpg
3;copo;a;mickey;outdoor dia;normalized cinza;Josilton;3645.jpg
3;copo;a;mickey;outdoor dia;normalized cinza;Josilton;3646.jpg
3;copo;a;mickey;outdoor dia;normalized cinza;Josilton;3647.jpg
3;copo;a;mickey;outdoor dia;normalized cinza;Josilton;3648.jpg
1;caneca;a;mickey;outdoor dia;normalized cinza;Josilton;3649.jpg
1;caneca;a;mickey;outdoor dia;normalized cinza;Josilton;3650.jpg
1;caneca;a;mickey;outdoor dia;normalized cinza;Josilton;3651.jpg
1;caneca;a;mickey;outdoor dia;normalized cinza;Josilton;3652.jpg
2;caneca;a;mickey;outdoor dia;normalized cinza;Josilton;3653.jpg
2;caneca;a;mickey;outdoor dia;normalized cinza;Josilton;3654.jpg
2;caneca;a;mickey;outdoor dia;normalized cinza;Josilton;3655.jpg
2;caneca;a;mickey;outdoor dia;normalized cinza;Josilton;3656.jpg
3;caneca;a;mickey;outdoor dia;normalized cinza;Josilton;3657.jpg
3;caneca;a;mickey;outdoor dia;normalized cinza;Josilton;3658.jpg
3;caneca;a;mickey;outdoor dia;normalized cinza;Josilton;3659.jpg
3;caneca;a;mickey;outdoor dia;normalized cinza;Josilton;3660.jpg
1;alicate;a;mickey;outdoor dia;normalized cinza;Ciro;3661.jpg
1;alicate;a;mickey;outdoor dia;normalized cinza;Ciro;3662.jpg
1;alicate;a;mickey;outdoor dia;normalized cinza;Ciro;3663.jpg
1;alicate;a;mickey;outdoor dia;normalized cinza;Ciro;3664.jpg
2;alicate;a;mickey;outdoor dia;normalized cinza;Ciro;3665.jpg
2;alicate;a;mickey;outdoor dia;normalized cinza;Ciro;3666.jpg
2;alicate;a;mickey;outdoor dia;normalized cinza;Ciro;3667.jpg
2;alicate;a;mickey;outdoor dia;normalized cinza;Ciro;3668.jpg
3;alicate;a;mickey;outdoor dia;normalized cinza;Ciro;3669.jpg
3;alicate;a;mickey;outdoor dia;normalized cinza;Ciro;3670.jpg
3;alicate;a;mickey;outdoor dia;normalized cinza;Ciro;3671.jpg
3;alicate;a;mickey;outdoor dia;normalized cinza;Ciro;3672.jpg
1;chave;a;mickey;outdoor dia;normalized cinza;Ciro;3673.jpg
1;chave;a;mickey;outdoor dia;normalized cinza;Ciro;3674.jpg
1;chave;a;mickey;outdoor dia;normalized cinza;Ciro;3675.jpg
1;chave;a;mickey;outdoor dia;normalized cinza;Ciro;3676.jpg
2;chave;a;mickey;outdoor dia;normalized cinza;Ciro;3677.jpg
2;chave;a;mickey;outdoor dia;normalized cinza;Ciro;3678.jpg
2;chave;a;mickey;outdoor dia;normalized cinza;Ciro;3679.jpg
2;chave;a;mickey;outdoor dia;normalized cinza;Ciro;3680.jpg
3;chave;a;mickey;outdoor dia;normalized cinza;Ciro;3681.jpg
3;chave;a;mickey;outdoor dia;normalized cinza;Ciro;3682.jpg
3;chave;a;mickey;outdoor dia;normalized cinza;Ciro;3683.jpg
3;chave;a;mickey;outdoor dia;normalized cinza;Ciro;3684.jpg
1;caneta;a;mickey;outdoor dia;normalized cinza;Ciro;3685.jpg
1;caneta;a;mickey;outdoor dia;normalized cinza;Ciro;3686.jpg
1;caneta;a;mickey;outdoor dia;normalized cinza;Ciro;3687.jpg
1;caneta;a;mickey;outdoor dia;normalized cinza;Ciro;3688.jpg
2;caneta;a;mickey;outdoor dia;normalized cinza;Ciro;3689.jpg
2;caneta;a;mickey;outdoor dia;normalized cinza;Ciro;3690.jpg
2;caneta;a;mickey;outdoor dia;normalized cinza;Ciro;3691.jpg
2;caneta;a;mickey;outdoor dia;normalized cinza;Ciro;3692.jpg
3;caneta;a;mickey;outdoor dia;normalized cinza;Ciro;3693.jpg
3;caneta;a;mickey;outdoor dia;normalized cinza;Ciro;3694.jpg
3;caneta;a;mickey;outdoor dia;normalized cinza;Ciro;3695.jpg
3;caneta;a;mickey;outdoor dia;normalized cinza;Ciro;3696.jpg
1;livro;a;mickey;outdoor dia;normalized cinza;Ciro;3697.jpg
1;livro;a;mickey;outdoor dia;normalized cinza;Ciro;3698.jpg
1;livro;a;mickey;outdoor dia;normalized cinza;Ciro;3699.jpg
1;livro;a;mickey;outdoor dia;normalized cinza;Ciro;3700.jpg
2;livro;a;mickey;outdoor dia;normalized cinza;Ciro;3701.jpg
2;livro;a;mickey;outdoor dia;normalized cinza;Ciro;3702.jpg
2;livro;a;mickey;outdoor dia;normalized cinza;Ciro;3703.jpg
2;livro;a;mickey;outdoor dia;normalized cinza;Ciro;3704.jpg
3;livro;a;mickey;outdoor dia;normalized cinza;Ciro;3705.jpg
3;livro;a;mickey;outdoor dia;normalized cinza;Ciro;3706.jpg
3;livro;a;mickey;outdoor dia;normalized cinza;Ciro;3707.jpg
3;livro;a;mickey;outdoor dia;normalized cinza;Ciro;3708.jpg
1;caderno;a;mickey;outdoor dia;normalized cinza;Ciro;3709.jpg
1;caderno;a;mickey;outdoor dia;normalized cinza;Ciro;3710.jpg
1;caderno;a;mickey;outdoor dia;normalized cinza;Ciro;3711.jpg
1;caderno;a;mickey;outdoor dia;normalized cinza;Ciro;3712.jpg
2;caderno;a;mickey;outdoor dia;normalized cinza;Ciro;3713.jpg
2;caderno;a;mickey;outdoor dia;normalized cinza;Ciro;3714.jpg
2;caderno;a;mickey;outdoor dia;normalized cinza;Ciro;3715.jpg
2;caderno;a;mickey;outdoor dia;normalized cinza;Ciro;3716.jpg
3;caderno;a;mickey;outdoor dia;normalized cinza;Ciro;3717.jpg
3;caderno;a;mickey;outdoor dia;normalized cinza;Ciro;3718.jpg
3;caderno;a;mickey;outdoor dia;normalized cinza;Ciro;3719.jpg
3;caderno;a;mickey;outdoor dia;normalized cinza;Ciro;3720.jpg
1;garfo;b;mickey;outdoor dia;normalized cinza;Josilton;3721.jpg
1;garfo;b;mickey;outdoor dia;normalized cinza;Josilton;3722.jpg
1;garfo;b;mickey;outdoor dia;normalized cinza;Josilton;3723.jpg
1;garfo;b;mickey;outdoor dia;normalized cinza;Josilton;3724.jpg
2;garfo;b;mickey;outdoor dia;normalized cinza;Josilton;3725.jpg
2;garfo;b;mickey;outdoor dia;normalized cinza;Josilton;3726.jpg
2;garfo;b;mickey;outdoor dia;normalized cinza;Josilton;3727.jpg
2;garfo;b;mickey;outdoor dia;normalized cinza;Josilton;3728.jpg
3;garfo;b;mickey;outdoor dia;normalized cinza;Josilton;3729.jpg
3;garfo;b;mickey;outdoor dia;normalized cinza;Josilton;3730.jpg
3;garfo;b;mickey;outdoor dia;normalized cinza;Josilton;3731.jpg
3;garfo;b;mickey;outdoor dia;normalized cinza;Josilton;3732.jpg
1;faca;b;mickey;outdoor dia;normalized cinza;Josilton;3733.jpg
1;faca;b;mickey;outdoor dia;normalized cinza;Josilton;3734.jpg
1;faca;b;mickey;outdoor dia;normalized cinza;Josilton;3735.jpg
1;faca;b;mickey;outdoor dia;normalized cinza;Josilton;3736.jpg
2;faca;b;mickey;outdoor dia;normalized cinza;Josilton;3737.jpg
2;faca;b;mickey;outdoor dia;normalized cinza;Josilton;3738.jpg
2;faca;b;mickey;outdoor dia;normalized cinza;Josilton;3739.jpg
2;faca;b;mickey;outdoor dia;normalized cinza;Josilton;3740.jpg
3;faca;b;mickey;outdoor dia;normalized cinza;Josilton;3741.jpg
3;faca;b;mickey;outdoor dia;normalized cinza;Josilton;3742.jpg
3;faca;b;mickey;outdoor dia;normalized cinza;Josilton;3743.jpg
3;faca;b;mickey;outdoor dia;normalized cinza;Josilton;3744.jpg
1;colher;b;mickey;outdoor dia;normalized cinza;Josilton;3745.jpg
1;colher;b;mickey;outdoor dia;normalized cinza;Josilton;3746.jpg
1;colher;b;mickey;outdoor dia;normalized cinza;Josilton;3747.jpg
1;colher;b;mickey;outdoor dia;normalized cinza;Josilton;3748.jpg
2;colher;b;mickey;outdoor dia;normalized cinza;Josilton;3749.jpg
2;colher;b;mickey;outdoor dia;normalized cinza;Josilton;3750.jpg
2;colher;b;mickey;outdoor dia;normalized cinza;Josilton;3751.jpg
2;colher;b;mickey;outdoor dia;normalized cinza;Josilton;3752.jpg
3;colher;b;mickey;outdoor dia;normalized cinza;Josilton;3753.jpg
3;colher;b;mickey;outdoor dia;normalized cinza;Josilton;3754.jpg
3;colher;b;mickey;outdoor dia;normalized cinza;Josilton;3755.jpg
3;colher;b;mickey;outdoor dia;normalized cinza;Josilton;3756.jpg
1;copo;b;mickey;outdoor dia;normalized cinza;Josilton;3757.jpg
1;copo;b;mickey;outdoor dia;normalized cinza;Josilton;3758.jpg
1;copo;b;mickey;outdoor dia;normalized cinza;Josilton;3759.jpg
1;copo;b;mickey;outdoor dia;normalized cinza;Josilton;3760.jpg
2;copo;b;mickey;outdoor dia;normalized cinza;Josilton;3761.jpg
2;copo;b;mickey;outdoor dia;normalized cinza;Josilton;3762.jpg
2;copo;b;mickey;outdoor dia;normalized cinza;Josilton;3763.jpg
2;copo;b;mickey;outdoor dia;normalized cinza;Josilton;3764.jpg
3;copo;b;mickey;outdoor dia;normalized cinza;Josilton;3765.jpg
3;copo;b;mickey;outdoor dia;normalized cinza;Josilton;3766.jpg
3;copo;b;mickey;outdoor dia;normalized cinza;Josilton;3767.jpg
3;copo;b;mickey;outdoor dia;normalized cinza;Josilton;3768.jpg
1;caneca;b;mickey;outdoor dia;normalized cinza;Josilton;3769.jpg
1;caneca;b;mickey;outdoor dia;normalized cinza;Josilton;3770.jpg
1;caneca;b;mickey;outdoor dia;normalized cinza;Josilton;3771.jpg
1;caneca;b;mickey;outdoor dia;normalized cinza;Josilton;3772.jpg
2;caneca;b;mickey;outdoor dia;normalized cinza;Josilton;3773.jpg
2;caneca;b;mickey;outdoor dia;normalized cinza;Josilton;3774.jpg
2;caneca;b;mickey;outdoor dia;normalized cinza;Josilton;3775.jpg
2;caneca;b;mickey;outdoor dia;normalized cinza;Josilton;3776.jpg
3;caneca;b;mickey;outdoor dia;normalized cinza;Josilton;3777.jpg
3;caneca;b;mickey;outdoor dia;normalized cinza;Josilton;3778.jpg
3;caneca;b;mickey;outdoor dia;normalized cinza;Josilton;3779.jpg
3;caneca;b;mickey;outdoor dia;normalized cinza;Josilton;3780.jpg
1;alicate;b;mickey;outdoor dia;normalized cinza;Ciro;3781.jpg
1;alicate;b;mickey;outdoor dia;normalized cinza;Ciro;3782.jpg
1;alicate;b;mickey;outdoor dia;normalized cinza;Ciro;3783.jpg
1;alicate;b;mickey;outdoor dia;normalized cinza;Ciro;3784.jpg
2;alicate;b;mickey;outdoor dia;normalized cinza;Ciro;3785.jpg
2;alicate;b;mickey;outdoor dia;normalized cinza;Ciro;3786.jpg
2;alicate;b;mickey;outdoor dia;normalized cinza;Ciro;3787.jpg
2;alicate;b;mickey;outdoor dia;normalized cinza;Ciro;3788.jpg
3;alicate;b;mickey;outdoor dia;normalized cinza;Ciro;3789.jpg
3;alicate;b;mickey;outdoor dia;normalized cinza;Ciro;3790.jpg
3;alicate;b;mickey;outdoor dia;normalized cinza;Ciro;3791.jpg
3;alicate;b;mickey;outdoor dia;normalized cinza;Ciro;3792.jpg
1;chave;b;mickey;outdoor dia;normalized cinza;Ciro;3793.jpg
1;chave;b;mickey;outdoor dia;normalized cinza;Ciro;3794.jpg
1;chave;b;mickey;outdoor dia;normalized cinza;Ciro;3795.jpg
1;chave;b;mickey;outdoor dia;normalized cinza;Ciro;3796.jpg
2;chave;b;mickey;outdoor dia;normalized cinza;Ciro;3797.jpg
2;chave;b;mickey;outdoor dia;normalized cinza;Ciro;3798.jpg
2;chave;b;mickey;outdoor dia;normalized cinza;Ciro;3799.jpg
2;chave;b;mickey;outdoor dia;normalized cinza;Ciro;3800.jpg
3;chave;b;mickey;outdoor dia;normalized cinza;Ciro;3801.jpg
3;chave;b;mickey;outdoor dia;normalized cinza;Ciro;3802.jpg
3;chave;b;mickey;outdoor dia;normalized cinza;Ciro;3803.jpg
3;chave;b;mickey;outdoor dia;normalized cinza;Ciro;3804.jpg
1;caneta;b;mickey;outdoor dia;normalized cinza;Ciro;3805.jpg
1;caneta;b;mickey;outdoor dia;normalized cinza;Ciro;3806.jpg
1;caneta;b;mickey;outdoor dia;normalized cinza;Ciro;3807.jpg
1;caneta;b;mickey;outdoor dia;normalized cinza;Ciro;3808.jpg
2;caneta;b;mickey;outdoor dia;normalized cinza;Ciro;3809.jpg
2;caneta;b;mickey;outdoor dia;normalized cinza;Ciro;3810.jpg
2;caneta;b;mickey;outdoor dia;normalized cinza;Ciro;3811.jpg
2;caneta;b;mickey;outdoor dia;normalized cinza;Ciro;3812.jpg
3;caneta;b;mickey;outdoor dia;normalized cinza;Ciro;3813.jpg
3;caneta;b;mickey;outdoor dia;normalized cinza;Ciro;3814.jpg
3;caneta;b;mickey;outdoor dia;normalized cinza;Ciro;3815.jpg
3;caneta;b;mickey;outdoor dia;normalized cinza;Ciro;3816.jpg
1;livro;b;mickey;outdoor dia;normalized cinza;Ciro;3817.jpg
1;livro;b;mickey;outdoor dia;normalized cinza;Ciro;3818.jpg
1;livro;b;mickey;outdoor dia;normalized cinza;Ciro;3819.jpg
1;livro;b;mickey;outdoor dia;normalized cinza;Ciro;3820.jpg
2;livro;b;mickey;outdoor dia;normalized cinza;Ciro;3821.jpg
2;livro;b;mickey;outdoor dia;normalized cinza;Ciro;3822.jpg
2;livro;b;mickey;outdoor dia;normalized cinza;Ciro;3823.jpg
2;livro;b;mickey;outdoor dia;normalized cinza;Ciro;3824.jpg
3;livro;b;mickey;outdoor dia;normalized cinza;Ciro;3825.jpg
3;livro;b;mickey;outdoor dia;normalized cinza;Ciro;3826.jpg
3;livro;b;mickey;outdoor dia;normalized cinza;Ciro;3827.jpg
3;livro;b;mickey;outdoor dia;normalized cinza;Ciro;3828.jpg
1;caderno;b;mickey;outdoor dia;normalized cinza;Ciro;3829.jpg
1;caderno;b;mickey;outdoor dia;normalized cinza;Ciro;3830.jpg
1;caderno;b;mickey;outdoor dia;normalized cinza;Ciro;3831.jpg
1;caderno;b;mickey;outdoor dia;normalized cinza;Ciro;3832.jpg
2;caderno;b;mickey;outdoor dia;normalized cinza;Ciro;3833.jpg
2;caderno;b;mickey;outdoor dia;normalized cinza;Ciro;3834.jpg
2;caderno;b;mickey;outdoor dia;normalized cinza;Ciro;3835.jpg
2;caderno;b;mickey;outdoor dia;normalized cinza;Ciro;3836.jpg
3;caderno;b;mickey;outdoor dia;normalized cinza;Ciro;3837.jpg
3;caderno;b;mickey;outdoor dia;normalized cinza;Ciro;3838.jpg
3;caderno;b;mickey;outdoor dia;normalized cinza;Ciro;3839.jpg
3;caderno;b;mickey;outdoor dia;normalized cinza;Ciro;3840.jpg
1;garfo;c;mickey;outdoor dia;normalized cinza;Josilton;3841.jpg
1;garfo;c;mickey;outdoor dia;normalized cinza;Josilton;3842.jpg
1;garfo;c;mickey;outdoor dia;normalized cinza;Josilton;3843.jpg
1;garfo;c;mickey;outdoor dia;normalized cinza;Josilton;3844.jpg
2;garfo;c;mickey;outdoor dia;normalized cinza;Josilton;3845.jpg
2;garfo;c;mickey;outdoor dia;normalized cinza;Josilton;3846.jpg
2;garfo;c;mickey;outdoor dia;normalized cinza;Josilton;3847.jpg
2;garfo;c;mickey;outdoor dia;normalized cinza;Josilton;3848.jpg
3;garfo;c;mickey;outdoor dia;normalized cinza;Josilton;3849.jpg
3;garfo;c;mickey;outdoor dia;normalized cinza;Josilton;3850.jpg
3;garfo;c;mickey;outdoor dia;normalized cinza;Josilton;3851.jpg
3;garfo;c;mickey;outdoor dia;normalized cinza;Josilton;3852.jpg
1;faca;c;mickey;outdoor dia;normalized cinza;Josilton;3853.jpg
1;faca;c;mickey;outdoor dia;normalized cinza;Josilton;3854.jpg
1;faca;c;mickey;outdoor dia;normalized cinza;Josilton;3855.jpg
1;faca;c;mickey;outdoor dia;normalized cinza;Josilton;3856.jpg
2;faca;c;mickey;outdoor dia;normalized cinza;Josilton;3857.jpg
2;faca;c;mickey;outdoor dia;normalized cinza;Josilton;3858.jpg
2;faca;c;mickey;outdoor dia;normalized cinza;Josilton;3859.jpg
2;faca;c;mickey;outdoor dia;normalized cinza;Josilton;3860.jpg
3;faca;c;mickey;outdoor dia;normalized cinza;Josilton;3861.jpg
3;faca;c;mickey;outdoor dia;normalized cinza;Josilton;3862.jpg
3;faca;c;mickey;outdoor dia;normalized cinza;Josilton;3863.jpg
3;faca;c;mickey;outdoor dia;normalized cinza;Josilton;3864.jpg
1;colher;c;mickey;outdoor dia;normalized cinza;Josilton;3865.jpg
1;colher;c;mickey;outdoor dia;normalized cinza;Josilton;3866.jpg
1;colher;c;mickey;outdoor dia;normalized cinza;Josilton;3867.jpg
1;colher;c;mickey;outdoor dia;normalized cinza;Josilton;3868.jpg
2;colher;c;mickey;outdoor dia;normalized cinza;Josilton;3869.jpg
2;colher;c;mickey;outdoor dia;normalized cinza;Josilton;3870.jpg
2;colher;c;mickey;outdoor dia;normalized cinza;Josilton;3871.jpg
2;colher;c;mickey;outdoor dia;normalized cinza;Josilton;3872.jpg
3;colher;c;mickey;outdoor dia;normalized cinza;Josilton;3873.jpg
3;colher;c;mickey;outdoor dia;normalized cinza;Josilton;3874.jpg
3;colher;c;mickey;outdoor dia;normalized cinza;Josilton;3875.jpg
3;colher;c;mickey;outdoor dia;normalized cinza;Josilton;3876.jpg
1;copo;c;mickey;outdoor dia;normalized cinza;Josilton;3877.jpg
1;copo;c;mickey;outdoor dia;normalized cinza;Josilton;3878.jpg
1;copo;c;mickey;outdoor dia;normalized cinza;Josilton;3879.jpg
1;copo;c;mickey;outdoor dia;normalized cinza;Josilton;3880.jpg
2;copo;c;mickey;outdoor dia;normalized cinza;Josilton;3881.jpg
2;copo;c;mickey;outdoor dia;normalized cinza;Josilton;3882.jpg
2;copo;c;mickey;outdoor dia;normalized cinza;Josilton;3883.jpg
2;copo;c;mickey;outdoor dia;normalized cinza;Josilton;3884.jpg
3;copo;c;mickey;outdoor dia;normalized cinza;Josilton;3885.jpg
3;copo;c;mickey;outdoor dia;normalized cinza;Josilton;3886.jpg
3;copo;c;mickey;outdoor dia;normalized cinza;Josilton;3887.jpg
3;copo;c;mickey;outdoor dia;normalized cinza;Josilton;3888.jpg
1;caneca;c;mickey;outdoor dia;normalized cinza;Josilton;3889.jpg
1;caneca;c;mickey;outdoor dia;normalized cinza;Josilton;3890.jpg
1;caneca;c;mickey;outdoor dia;normalized cinza;Josilton;3891.jpg
1;caneca;c;mickey;outdoor dia;normalized cinza;Josilton;3892.jpg
2;caneca;c;mickey;outdoor dia;normalized cinza;Josilton;3893.jpg
2;caneca;c;mickey;outdoor dia;normalized cinza;Josilton;3894.jpg
2;caneca;c;mickey;outdoor dia;normalized cinza;Josilton;3895.jpg
2;caneca;c;mickey;outdoor dia;normalized cinza;Josilton;3896.jpg
3;caneca;c;mickey;outdoor dia;normalized cinza;Josilton;3897.jpg
3;caneca;c;mickey;outdoor dia;normalized cinza;Josilton;3898.jpg
3;caneca;c;mickey;outdoor dia;normalized cinza;Josilton;3899.jpg
3;caneca;c;mickey;outdoor dia;normalized cinza;Josilton;3900.jpg
1;alicate;c;mickey;outdoor dia;normalized cinza;Ciro;3901.jpg
1;alicate;c;mickey;outdoor dia;normalized cinza;Ciro;3902.jpg
1;alicate;c;mickey;outdoor dia;normalized cinza;Ciro;3903.jpg
1;alicate;c;mickey;outdoor dia;normalized cinza;Ciro;3904.jpg
2;alicate;c;mickey;outdoor dia;normalized cinza;Ciro;3905.jpg
2;alicate;c;mickey;outdoor dia;normalized cinza;Ciro;3906.jpg
2;alicate;c;mickey;outdoor dia;normalized cinza;Ciro;3907.jpg
2;alicate;c;mickey;outdoor dia;normalized cinza;Ciro;3908.jpg
3;alicate;c;mickey;outdoor dia;normalized cinza;Ciro;3909.jpg
3;alicate;c;mickey;outdoor dia;normalized cinza;Ciro;3910.jpg
3;alicate;c;mickey;outdoor dia;normalized cinza;Ciro;3911.jpg
3;alicate;c;mickey;outdoor dia;normalized cinza;Ciro;3912.jpg
1;chave;c;mickey;outdoor dia;normalized cinza;Ciro;3913.jpg
1;chave;c;mickey;outdoor dia;normalized cinza;Ciro;3914.jpg
